MAIN DATAFLOW_CODE,SECONDARY DATAFLOW_CODE,CL_KIDB_INDICATORS,CL_ECONOMY_CODES,PERIOD,OBS_VALUE,CL_COMMON_UNITS,CL_FREQ,CL_DECIMALS,CL_UNIT_MULT,CL_OBS_STATUS,BASE_YEAR,DATA_SOURCE,FOOTNOTE
TC,TC_TR,TR_NRV_RT_PS,FIJ,2002,64743,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2003,69730,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2004,75384,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2005,78753,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2006,81751,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2007,82351,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2008,82756,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2009,80522,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2010,81926,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2011,82781,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2012,83655,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2013,89190,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2014,95940,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2015,101425,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2016,110763,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2017,117623,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2018,119960,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2019,131571,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2020,131687,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2021,138650,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FIJ,2022,144339,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FSM,2010,7586,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FSM,2011,7432,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FSM,2012,8124,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FSM,2013,7917,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FSM,2014,7881,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FSM,2015,8314,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FSM,2016,9004,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FSM,2017,8140,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FSM,2018,9433,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,FSM,2019,11751,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2001,320500,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2002,313700,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2003,319600,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2004,323600,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2005,325000,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2006,510600,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2007,573600,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2008,606900,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2009,652000,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2010,702700,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2011,762200,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2012,831600,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2013,906700,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2014,999100,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2015,1081400,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2016,1167200,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2017,1228100,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2018,1289000,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
TC,TC_TR,TR_NRV_RT_PS,GEO,2019,1339300,NO,A,0,0,A,,Asian Development Bank,Mode specific vehicle registrations refer to the number of newly (first-time) registered vehicle registered to the authorities. We report cumulative number of vehicle registrations.
